beatmapset_id,difficulty_rating,id,mode,status,total_length,user_id,version,accuracy,ar,bpm,convert,count_circles,count_sliders,count_spinners,cs,deleted_at,drain,hit_length,is_scoreable,last_updated,mode_int,passcount,playcount,ranked,url
930775,1.91,1945938,mania,ranked,104,3162182,8K Normal,7,5,163,False,563,4,0,8,,7,103,True,2022-04-21T10:34:44+00:00,3,68,517,1,https://osu.ppy.sh/beatmaps/1945938
930775,3.38,1989011,mania,ranked,104,10138695,4K Nara's Another,8,5,163,False,980,13,0,4,,8,103,True,2022-04-21T10:34:44+00:00,3,2816,6850,1,https://osu.ppy.sh/beatmaps/1989011
930775,1.83,2072159,mania,ranked,104,3162182,4K Normal,7,5,163,False,478,52,0,4,,7,103,True,2022-04-21T10:34:44+00:00,3,1572,3502,1,https://osu.ppy.sh/beatmaps/2072159
1716339,3.87,3507135,mania,ranked,89,14190991,[4K] Yes! Fufufu * Fuwafuwa,8,5,182,False,955,119,0,4,,8,88,True,2022-04-21T13:06:13+00:00,3,2009,4672,1,https://osu.ppy.sh/beatmaps/3507135
1716339,2.87,3507136,mania,ranked,89,9030389,[4K] Yes! Ferdi * Hard,8,5,182,False,739,83,0,4,,8,88,True,2022-04-21T13:06:13+00:00,3,1862,4159,1,https://osu.ppy.sh/beatmaps/3507136
1716339,1.99,3507138,mania,ranked,89,12471868,[4K] Yes! Yui * Normal,7.5,5,182,False,378,123,0,4,,7.5,88,True,2022-04-21T13:06:14+00:00,3,1419,2674,1,https://osu.ppy.sh/beatmaps/3507138
1716339,1.48,3516972,mania,ranked,89,3484485,[4K] Yes! Sya * Easy,7,5,182,False,260,37,0,4,,7,88,True,2022-04-21T13:06:14+00:00,3,1087,2341,1,https://osu.ppy.sh/beatmaps/3516972
1555025,3.19,3176956,mania,ranked,89,15380643,[7K] Hard,7.8,5,185,False,637,196,0,7,,7.8,89,True,2022-04-21T11:22:27+00:00,3,566,1405,1,https://osu.ppy.sh/beatmaps/3176956
1555025,1.46,3178317,mania,ranked,89,11753793,[7K] Heru's Easy,7,5,185,False,217,92,0,7,,7,89,True,2022-04-21T11:22:27+00:00,3,545,1441,1,https://osu.ppy.sh/beatmaps/3178317
1555025,4.35,3182123,mania,ranked,89,15380643,[7K] Insane,8,5,185,False,906,244,0,7,,8.2,89,True,2022-04-21T11:22:28+00:00,3,302,650,1,https://osu.ppy.sh/beatmaps/3182123
1555025,5.05,3203277,mania,ranked,89,6144772,[7K] Virtue's Magical Voice,8,5,185,False,771,493,0,7,,8.5,89,True,2022-04-21T11:22:28+00:00,3,284,830,1,https://osu.ppy.sh/beatmaps/3203277
1555025,2.16,3245114,mania,ranked,89,15380643,[7K] Normal,7.4,5,185,False,437,89,0,7,,7.4,89,True,2022-04-21T11:22:29+00:00,3,537,1162,1,https://osu.ppy.sh/beatmaps/3245114
1599605,4.2,3266996,osu,ranked,113,6644401,Insane,8,8.7,140,False,255,152,0,4,,5,112,True,2022-04-22T18:45:51+00:00,0,6866,18352,1,https://osu.ppy.sh/beatmaps/3266996
1599605,3.08,3266997,osu,ranked,113,6644401,Hard,5,7,140,False,125,150,0,3.5,,4,101,True,2022-04-22T18:45:52+00:00,0,4389,12754,1,https://osu.ppy.sh/beatmaps/3266997
1599605,3.58,3266998,osu,ranked,113,6644401,Light Insane,7,8,140,False,175,166,0,4,,5,112,True,2022-04-22T18:45:52+00:00,0,3293,11395,1,https://osu.ppy.sh/beatmaps/3266998
1599605,1.85,3266999,osu,ranked,113,6644401,Normal,4,5,140,False,61,116,0,3,,3,99,True,2022-04-22T18:45:53+00:00,0,2493,6130,1,https://osu.ppy.sh/beatmaps/3266999
1599605,4.89,3267000,osu,ranked,113,6644401,Stella,8,9.2,140,False,208,296,0,4.5,,5,112,True,2022-04-22T18:45:53+00:00,0,3469,17272,1,https://osu.ppy.sh/beatmaps/3267000
1623184,2.54,3314113,mania,ranked,166,13474391,[4K] Ocean,8,5,93,False,817,293,0,4,,8,166,True,2022-04-21T08:06:37+00:00,3,1987,5365,1,https://osu.ppy.sh/beatmaps/3314113
1623184,1.71,3314376,mania,ranked,166,13474391,[4K] Normal,7.5,5,93,False,691,17,0,4,,7.5,166,True,2022-04-21T08:06:38+00:00,3,1798,4933,1,https://osu.ppy.sh/beatmaps/3314376
1326928,3.02,2749011,mania,ranked,240,15275662,[4K] Kimi no Egao,7.3,5,100,False,1200,838,0,4,,8.3,240,True,2022-04-20T22:50:25+00:00,3,690,4456,1,https://osu.ppy.sh/beatmaps/2749011
1326928,2.19,3106370,mania,ranked,240,748722,[4K] DH's Hard,7.5,5,100,False,952,348,0,4,,7.8,240,True,2022-04-20T22:50:26+00:00,3,1664,4501,1,https://osu.ppy.sh/beatmaps/3106370
1326928,1.46,3107178,mania,ranked,240,845733,[4K] Fapu's Normal,7,5,100,False,683,146,0,4,,7.3,240,True,2022-04-20T22:50:26+00:00,3,1402,3430,1,https://osu.ppy.sh/beatmaps/3107178
1111621,5.39,2322553,osu,ranked,227,1603923,ShirohaMyMommy & Luscent's Collab Extra,9,9,190,False,690,312,0,4,,8,225,True,2022-04-20T11:39:01+00:00,0,262,9208,1,https://osu.ppy.sh/beatmaps/2322553
1111621,4.7,2322554,osu,ranked,227,3189514,Insane,7,9,190,False,384,396,0,4,,6,215,True,2022-04-20T11:39:02+00:00,0,3063,16363,1,https://osu.ppy.sh/beatmaps/2322554
1111621,3.68,2322584,osu,ranked,227,4960893,Djulus' Hard,6,8,190,False,239,394,0,3.8,,4,215,True,2022-04-20T11:39:02+00:00,0,2245,9208,1,https://osu.ppy.sh/beatmaps/2322584
1111621,2.64,2322585,osu,ranked,227,3189514,Normal,4,6,190,False,243,187,0,3,,4,195,True,2022-04-20T11:39:03+00:00,0,1817,5644,1,https://osu.ppy.sh/beatmaps/2322585
1111621,6.08,3536476,osu,ranked,227,3189514,Extra,9,9.3,190,False,781,347,2,4.2,,6,225,True,2022-04-20T11:39:03+00:00,0,1334,16552,1,https://osu.ppy.sh/beatmaps/3536476
1111621,5.07,3547792,osu,ranked,227,11895909,Yoko's Insane,8,9.2,190,False,451,341,0,4,,6,215,True,2022-04-20T11:39:04+00:00,0,3069,16129,1,https://osu.ppy.sh/beatmaps/3547792
1648596,5.92,3364972,osu,ranked,230,9704802,Blossom,9,9.1,180,False,534,332,0,4,,6,208,True,2022-04-20T20:17:33+00:00,0,1746,18181,1,https://osu.ppy.sh/beatmaps/3364972
1648596,3.88,3455739,osu,ranked,230,12572294,KoldNoodl's Hard,7,8,180,False,278,390,2,3.8,,4,199,True,2022-04-20T20:17:34+00:00,0,1553,8659,1,https://osu.ppy.sh/beatmaps/3455739
1648596,5.35,3468294,osu,ranked,230,10627594,Subahibi's Extra,8,9,180,False,473,395,0,4,,5.4,199,True,2022-04-20T20:17:34+00:00,0,1169,7723,1,https://osu.ppy.sh/beatmaps/3468294
1648596,4.77,3482587,osu,ranked,230,5404892,Kowari's Insane,7.5,8.7,180,False,279,415,0,4,,5.4,208,True,2022-04-20T20:17:35+00:00,0,1512,10765,1,https://osu.ppy.sh/beatmaps/3482587
1648596,2.43,3539574,osu,ranked,230,8030129,Didah's Normal,4,5,180,False,258,216,0,3,,3,199,True,2022-04-20T20:17:35+00:00,0,1074,3430,1,https://osu.ppy.sh/beatmaps/3539574
1676042,6.74,3424120,osu,ranked,211,896613,Affection,9,9.5,210,False,746,256,1,4,,6,211,True,2022-04-20T16:56:52+00:00,0,1527,14536,1,https://osu.ppy.sh/beatmaps/3424120
1676042,2.71,3424731,osu,ranked,211,896613,Normal,5,6,210,False,290,218,1,3.4,,3,211,True,2022-04-20T16:56:53+00:00,0,1300,4240,1,https://osu.ppy.sh/beatmaps/3424731
1676042,4.82,3430773,osu,ranked,211,896613,Insane,8,9,210,False,405,396,1,4,,5,211,True,2022-04-20T16:56:53+00:00,0,2476,9694,1,https://osu.ppy.sh/beatmaps/3430773
1676042,4.11,3436103,osu,ranked,211,896613,Hard,6.8,8,210,False,267,430,2,3.8,,4,211,True,2022-04-20T16:56:54+00:00,0,1807,9181,1,https://osu.ppy.sh/beatmaps/3436103
1676042,5.93,3454293,osu,ranked,211,8402897,amb1's Extra,8.6,9,210,False,558,297,1,3.6,,6,200,True,2022-04-20T16:56:54+00:00,0,559,8290,1,https://osu.ppy.sh/beatmaps/3454293
1703793,4.63,3481382,osu,ranked,283,10627594,Insane,8.2,9,160,False,560,405,0,3.6,,5,283,True,2022-04-19T18:03:25+00:00,0,1634,6112,1,https://osu.ppy.sh/beatmaps/3481382
1739255,4.95,3554657,taiko,ranked,113,3196091,inner oni,8,10,140,False,607,0,0,2,,8,85,True,2022-04-20T19:03:07+00:00,1,102,834,1,https://osu.ppy.sh/beatmaps/3554657
1739255,3.66,3573090,taiko,ranked,113,3196091,oni,5,10,140,False,424,0,0,2,,5,85,True,2022-04-20T19:03:08+00:00,1,105,562,1,https://osu.ppy.sh/beatmaps/3573090
1739255,3.03,3573124,taiko,ranked,113,3196091,muzukashii,4,10,140,False,317,0,0,2,,6,85,True,2022-04-20T19:03:08+00:00,1,290,936,1,https://osu.ppy.sh/beatmaps/3573124
1739255,2.21,3573168,taiko,ranked,113,3196091,futsuu,3,10,140,False,207,0,0,2,,7,85,True,2022-04-20T19:03:09+00:00,1,477,1342,1,https://osu.ppy.sh/beatmaps/3573168
1739255,1.52,3573206,taiko,ranked,112,3196091,kantan,2,10,140,False,114,0,0,2,,8,84,True,2022-04-20T19:03:09+00:00,1,587,1153,1,https://osu.ppy.sh/beatmaps/3573206
1728580,5.91,3532513,osu,ranked,84,12602650,Memories,9,9.2,180,False,279,109,1,3.8,,5,83,True,2022-04-26T02:26:57+00:00,0,4319,24670,1,https://osu.ppy.sh/beatmaps/3532513
1728580,3.81,3532514,osu,ranked,84,12602650,Hard,6.5,7.5,180,False,118,162,1,3.5,,4,83,True,2022-04-26T02:26:57+00:00,0,2570,10504,1,https://osu.ppy.sh/beatmaps/3532514
1728580,4.99,3532516,osu,ranked,84,12602650,Insane,8,9,180,False,183,144,1,3.8,,5,83,True,2022-04-26T02:26:58+00:00,0,5072,22168,1,https://osu.ppy.sh/beatmaps/3532516
1728580,2.37,3532517,osu,ranked,84,12602650,Normal,4,5,180,False,91,89,1,3,,3,74,True,2022-04-26T02:26:59+00:00,0,2293,7282,1,https://osu.ppy.sh/beatmaps/3532517
1408227,4.96,3527338,osu,ranked,279,12727076,Insane,8,9,89,False,568,293,1,4,,6,273,True,2022-04-20T12:28:34+00:00,0,470,2908,1,https://osu.ppy.sh/beatmaps/3527338
1699189,5.72,3471940,osu,ranked,83,9180442,Happiness!!,9,9.2,182,False,191,141,1,4,,6,83,True,2022-04-20T11:23:18+00:00,0,4136,22564,1,https://osu.ppy.sh/beatmaps/3471940
1699189,3.53,3503727,osu,ranked,83,9180442,Hard!!,6,7.5,182,False,114,156,3,3.6,,4,83,True,2022-04-20T11:23:18+00:00,0,2021,6310,1,https://osu.ppy.sh/beatmaps/3503727
1699189,2.43,3503728,osu,ranked,83,9180442,Normal!!,4,5.5,182,False,79,117,1,3,,3,79,True,2022-04-20T11:23:19+00:00,0,1688,4105,1,https://osu.ppy.sh/beatmaps/3503728
1699189,4.67,3568874,osu,ranked,83,5404892,Kowari's Insane!!,8,8.7,182,False,170,147,1,3.9,,5,83,True,2022-04-20T11:23:19+00:00,0,2325,10144,1,https://osu.ppy.sh/beatmaps/3568874
1485946,5.61,3046968,taiko,ranked,390,3196091,Freedom,6,10,178,False,2460,0,5,2,,5,336,True,2022-04-19T09:32:41+00:00,1,87,773,1,https://osu.ppy.sh/beatmaps/3046968
1697787,7.06,3468687,osu,ranked,300,14729352,"The Alluring Sea of Stars, so Beguiling in the Night Sky",9.5,9.7,184,False,1914,345,1,4.3,,5,300,True,2022-04-20T09:47:46+00:00,0,858,25300,1,https://osu.ppy.sh/beatmaps/3468687
742938,4.73,1566918,taiko,ranked,224,5938161,Oni,6,10,210,False,1408,0,0,2,,5,224,True,2022-04-20T03:10:20+00:00,1,133,554,1,https://osu.ppy.sh/beatmaps/1566918
742938,3.85,1594631,taiko,ranked,224,766371,qoot8123's Muzukashii,5,10,210,False,1039,0,0,2,,6,223,True,2022-04-20T03:10:21+00:00,1,97,366,1,https://osu.ppy.sh/beatmaps/1594631
742938,5.84,1659898,taiko,ranked,224,5938161,Extermination,7,10,210,False,1959,0,0,2,,6,224,True,2022-04-20T03:10:21+00:00,1,128,1027,1,https://osu.ppy.sh/beatmaps/1659898
742938,2.49,2740474,taiko,ranked,224,5938161,Futsuu,4,10,210,False,581,0,0,2,,7,223,True,2022-04-20T03:10:22+00:00,1,54,261,1,https://osu.ppy.sh/beatmaps/2740474
742938,1.61,2740475,taiko,ranked,224,5938161,Kantan,3,10,210,False,314,0,0,2,,8,223,True,2022-04-20T03:10:22+00:00,1,92,292,1,https://osu.ppy.sh/beatmaps/2740475
742938,5.58,3235461,taiko,ranked,224,389236,S.Stream's Inner Oni,6.5,5,210,False,1774,0,0,4,,5.5,224,True,2022-04-20T03:10:23+00:00,1,69,499,1,https://osu.ppy.sh/beatmaps/3235461
1270237,5.33,2639744,osu,ranked,89,1629553,Special,8,7.8,120,False,166,141,0,4.2,,4,88,True,2022-04-25T16:16:32+00:00,0,443,4825,1,https://osu.ppy.sh/beatmaps/2639744
1270237,2.66,2668287,osu,ranked,89,1629553,Hard,4,5.5,120,False,109,95,0,3.8,,4,88,True,2022-04-25T16:16:32+00:00,0,1243,3709,1,https://osu.ppy.sh/beatmaps/2668287
1270237,2.07,2842977,osu,ranked,89,4394718,Jace's Normal,4,5.5,120,False,59,74,0,3.5,,4,80,True,2022-04-25T16:16:33+00:00,0,1565,2953,1,https://osu.ppy.sh/beatmaps/2842977
1270237,4.33,2843005,osu,ranked,89,762487,Saturnalize's Insane,8,8.7,120,False,135,145,0,4.7,,5,88,True,2022-04-25T16:16:33+00:00,0,678,5176,1,https://osu.ppy.sh/beatmaps/2843005
1270237,3.75,2861704,osu,ranked,89,1629553,Light Insane,5.8,7,120,False,70,148,0,3.8,,4,88,True,2022-04-25T16:16:34+00:00,0,1583,5815,1,https://osu.ppy.sh/beatmaps/2861704
1270237,5.05,2887188,osu,ranked,89,5223028,kodoku's Narrative,8,8.8,120,False,185,135,0,4.2,,5,88,True,2022-04-25T16:16:34+00:00,0,947,4294,1,https://osu.ppy.sh/beatmaps/2887188
1270237,5.32,3581618,osu,ranked,89,1629553,emilia's Expert,7.9,8.7,120,False,87,162,0,7,,4,88,True,2022-04-25T16:16:35+00:00,0,246,3547,1,https://osu.ppy.sh/beatmaps/3581618
1689921,4.15,3453431,osu,ranked,265,17332378,my-LIGHT,8,8.6,75,False,409,313,1,3.9,,5,265,True,2022-04-22T03:33:51+00:00,0,1883,7183,1,https://osu.ppy.sh/beatmaps/3453431
1662930,6.8,3394644,osu,ranked,311,8922155,AGAIN AND AGAIN,9.2,9.6,200,False,1007,551,0,4.1,,5.2,308,True,2022-04-19T13:37:32+00:00,0,1439,25687,1,https://osu.ppy.sh/beatmaps/3394644
1333160,4.84,2762120,osu,ranked,254,360437,Happiness,8.2,8.9,178,False,491,386,1,4,,6,245,True,2022-04-19T15:53:29+00:00,0,478,3241,1,https://osu.ppy.sh/beatmaps/2762120
1333160,2.53,2836969,osu,ranked,254,360437,Normal,5,6,178,False,253,303,0,3.3,,4,245,True,2022-04-19T15:53:30+00:00,0,428,1675,1,https://osu.ppy.sh/beatmaps/2836969
1333160,3.5,3178234,osu,ranked,254,14014646,Ky & climb's Hard,6.9,7.9,178,False,267,445,0,3.9,,4.9,245,True,2022-04-19T15:53:31+00:00,0,631,2449,1,https://osu.ppy.sh/beatmaps/3178234
1698560,8.53,3470717,fruits,ranked,331,318565,Double-edgeD,9.8,9.8,240,False,952,1083,2,4.2,,4,330,True,2022-04-17T13:30:32+00:00,2,93,1144,1,https://osu.ppy.sh/beatmaps/3470717
1745081,6.84,3569386,taiko,ranked,272,14102976,Wish,7,10,186,False,1876,0,2,10,,5,260,True,2022-04-19T18:54:56+00:00,1,143,683,1,https://osu.ppy.sh/beatmaps/3569386
1745081,5.33,3569597,taiko,ranked,277,3901754,Cynp-zy's Oni,6,10,186,False,1140,7,5,10,,5,239,True,2022-04-19T18:54:56+00:00,1,173,691,1,https://osu.ppy.sh/beatmaps/3569597
1742665,1.29,3562508,osu,ranked,86,2849992,Easy,2.5,3.5,122,False,31,37,1,2,,2,82,True,2022-04-19T16:20:41+00:00,0,4067,9046,1,https://osu.ppy.sh/beatmaps/3562508
1742665,5.4,3562509,osu,ranked,86,2849992,Expert,8.7,9.3,122,False,217,133,0,4,,6,84,True,2022-04-19T16:20:41+00:00,0,2243,15283,1,https://osu.ppy.sh/beatmaps/3562509
1742665,2.71,3562510,osu,ranked,86,2849992,Hard,6,7,122,False,82,88,1,4,,4,82,True,2022-04-19T16:20:42+00:00,0,5461,15454,1,https://osu.ppy.sh/beatmaps/3562510
1742665,3.65,3562511,osu,ranked,86,2849992,Insane,7,8,122,False,161,108,0,4,,5,82,True,2022-04-19T16:20:42+00:00,0,3606,21178,1,https://osu.ppy.sh/beatmaps/3562511
1742665,1.92,3562512,osu,ranked,86,2849992,Normal,4,5.5,122,False,51,62,1,3.5,,3,82,True,2022-04-19T16:20:42+00:00,0,3693,8533,1,https://osu.ppy.sh/beatmaps/3562512
1742665,5.03,3564325,osu,ranked,86,2848604,toybot's Expert,8,9,122,False,153,153,1,3.2,,5,86,True,2022-04-19T16:20:43+00:00,0,1796,16174,1,https://osu.ppy.sh/beatmaps/3564325
1729689,8.13,3534950,osu,ranked,303,9564072,Absolute Ecstasy,9.4,9.8,200,False,1161,809,6,4,,5,302,True,2022-04-24T23:27:09+00:00,0,841,10009,1,https://osu.ppy.sh/beatmaps/3534950
1132037,2.57,2364594,taiko,ranked,100,9623142,Futsuu,3,10,160,False,296,0,1,2,,7,100,True,2022-04-18T18:04:26+00:00,1,142,422,1,https://osu.ppy.sh/beatmaps/2364594
1132037,4.82,2364595,taiko,ranked,100,9623142,Inner Oni,6,10,160,False,644,0,1,2,,5.5,100,True,2022-04-18T18:04:26+00:00,1,138,550,1,https://osu.ppy.sh/beatmaps/2364595
1132037,3.51,2364596,taiko,ranked,100,9623142,Muzukashii,4,10,160,False,414,0,1,2,,6,100,True,2022-04-18T18:04:27+00:00,1,117,420,1,https://osu.ppy.sh/beatmaps/2364596
1132037,4.16,2364597,taiko,ranked,100,9623142,Oni,5,10,160,False,536,0,1,2,,5,100,True,2022-04-18T18:04:27+00:00,1,118,415,1,https://osu.ppy.sh/beatmaps/2364597
1132037,1.69,2376868,taiko,ranked,100,2597417,Jaltzu's Kantan,2,0,160,False,168,0,0,2,,8,99,True,2022-04-18T18:04:28+00:00,1,153,371,1,https://osu.ppy.sh/beatmaps/2376868
1378280,6.89,2848186,mania,ranked,745,12589220,[7K] Cosmic Trance,8,5,160,False,5692,672,0,7,,9.1,695,True,2022-04-19T06:57:04+00:00,3,257,672,1,https://osu.ppy.sh/beatmaps/2848186
1665875,5.17,3400974,taiko,ranked,194,15272997,Rave,6,5,150,False,1261,0,1,5,,6,192,True,2022-04-19T09:57:56+00:00,1,171,659,1,https://osu.ppy.sh/beatmaps/3400974
1665875,3.58,3419859,taiko,ranked,194,10561973,Aljotzi's Muzukashii,5,10,150,False,866,0,0,5,,6,192,True,2022-04-19T09:57:56+00:00,1,120,680,1,https://osu.ppy.sh/beatmaps/3419859
1665875,2.62,3441904,taiko,ranked,194,15272997,Futsuu,4,10,150,False,583,0,0,5,,7,192,True,2022-04-19T09:57:57+00:00,1,165,829,1,https://osu.ppy.sh/beatmaps/3441904
1665875,4.16,3467494,taiko,ranked,194,15272997,Oni,5.5,5,150,False,1059,0,0,5,,5.5,192,True,2022-04-19T09:57:57+00:00,1,94,512,1,https://osu.ppy.sh/beatmaps/3467494
1665875,1.75,3474184,taiko,ranked,194,5159715,[-E S I A-]'s Kantan,3,10,150,False,296,0,0,5,,8,192,True,2022-04-19T09:57:58+00:00,1,254,974,1,https://osu.ppy.sh/beatmaps/3474184
1704937,2.71,3483907,taiko,ranked,138,16736934,FUTSUU,4,10,171,False,355,0,0,5,,7,124,True,2022-04-19T11:37:00+00:00,1,155,907,1,https://osu.ppy.sh/beatmaps/3483907
1704937,1.83,3483908,taiko,ranked,138,16736934,KANTAN,3,10,171,False,214,0,0,5,,8,124,True,2022-04-19T11:37:01+00:00,1,668,2548,1,https://osu.ppy.sh/beatmaps/3483908
1704937,3.7,3483909,taiko,ranked,138,16736934,WHEN THE SPRING BLOOMS,5,10,171,False,451,0,0,5,,6,124,True,2022-04-19T11:37:01+00:00,1,156,557,1,https://osu.ppy.sh/beatmaps/3483909
1701132,5.69,3475988,taiko,ranked,313,14520910,Orange,6.5,5,170,False,2252,0,3,5,,5,312,True,2022-04-19T14:24:13+00:00,1,140,1261,1,https://osu.ppy.sh/beatmaps/3475988
1682143,5.73,3436834,osu,ranked,102,7448974,XX: Eternal Damnation,8.5,9.3,169.4,False,241,212,0,4.2,,5.5,94,True,2022-04-18T20:31:06+00:00,0,1955,24661,1,https://osu.ppy.sh/beatmaps/3436834
1682143,4.69,3440038,osu,ranked,102,9665030,bakery's Insane,8,9,169.4,False,162,193,0,4,,5,95,True,2022-04-18T20:31:06+00:00,0,5105,26308,1,https://osu.ppy.sh/beatmaps/3440038
1682143,3.52,3456604,osu,ranked,102,7448974,Hard,6.3,8,169.4,False,141,151,0,3.5,,4.5,95,True,2022-04-18T20:31:07+00:00,0,5416,31690,1,https://osu.ppy.sh/beatmaps/3456604
1682143,2.19,3464153,osu,ranked,91,12894452,axelixiya's Normal,4,5,169.4,False,51,96,2,3.2,,4.5,77,True,2022-04-18T20:31:07+00:00,0,8649,20458,1,https://osu.ppy.sh/beatmaps/3464153
1682143,4.01,3488611,osu,ranked,102,4175698,Sytho's Light Insane,7,8.5,169.4,False,137,198,0,4,,4.8,93,True,2022-04-18T20:31:08+00:00,0,6548,35524,1,https://osu.ppy.sh/beatmaps/3488611
1682143,2.58,3534351,osu,ranked,102,7448974,Collab Advanced,5,6.5,169.4,False,86,121,0,4,,4.5,88,True,2022-04-18T20:31:08+00:00,0,4767,18514,1,https://osu.ppy.sh/beatmaps/3534351
1704371,3.9,3482573,osu,ranked,113,14146327,tranquillity,8,8.5,152.94,False,76,132,0,4,,5,71,True,2022-04-19T05:32:19+00:00,0,773,6202,1,https://osu.ppy.sh/beatmaps/3482573
1704371,3.12,3483896,osu,ranked,113,14146327,hard,6.5,7.5,152.94,False,68,118,0,3.8,,4.5,72,True,2022-04-19T05:32:20+00:00,0,2280,6004,1,https://osu.ppy.sh/beatmaps/3483896
1704371,2.14,3483991,osu,ranked,113,14146327,normal,5,5.5,152.94,False,70,82,0,3.4,,4,72,True,2022-04-19T05:32:20+00:00,0,1650,4735,1,https://osu.ppy.sh/beatmaps/3483991
1673284,4.46,3417919,mania,ranked,133,16482505,[4K] Love,8,5,175,False,950,668,0,4,,8.5,132,True,2022-04-19T03:33:04+00:00,3,1401,6400,1,https://osu.ppy.sh/beatmaps/3417919
1673284,3.65,3423594,mania,ranked,133,16482505,[4K] Insane,7.5,5,175,False,1025,336,0,4,,8,132,True,2022-04-19T03:33:05+00:00,3,2441,7273,1,https://osu.ppy.sh/beatmaps/3423594
1673284,2.87,3423750,mania,ranked,133,16482505,[4K] Hard,7,5,175,False,873,277,0,4,,7.5,132,True,2022-04-19T03:33:06+00:00,3,2273,5653,1,https://osu.ppy.sh/beatmaps/3423750
1673284,2.16,3425144,mania,ranked,133,16482505,[4K] Normal,6.5,5,175,False,610,213,0,4,,7,132,True,2022-04-19T03:33:06+00:00,3,2072,4987,1,https://osu.ppy.sh/beatmaps/3425144
1705258,5.35,3484555,osu,ranked,86,12325353,Feelings,8.5,9.2,191,False,192,156,0,4,,5.5,83,True,2022-04-24T07:34:12+00:00,0,4969,20503,1,https://osu.ppy.sh/beatmaps/3484555
1705258,4.32,3514445,osu,ranked,86,12325353,Insane,8,9,191,False,106,181,0,3.8,,5,83,True,2022-04-24T07:34:13+00:00,0,7188,19306,1,https://osu.ppy.sh/beatmaps/3514445
1705258,2.53,3515171,osu,ranked,86,15553329,ItsCactus' Normal,4,6,191,False,87,115,1,3.2,,3,83,True,2022-04-24T07:34:13+00:00,0,2478,6445,1,https://osu.ppy.sh/beatmaps/3515171
1705258,3.64,3539518,osu,ranked,86,5281072,Collab Hard,7,8,191,False,86,175,0,3.6,,4,83,True,2022-04-24T07:34:14+00:00,0,3705,11989,1,https://osu.ppy.sh/beatmaps/3539518
1520393,1.45,3111695,mania,ranked,193,12589220,[10K] Beginner,6.5,5,192,False,523,52,0,10,,6.5,192,True,2022-04-19T06:58:51+00:00,3,153,834,1,https://osu.ppy.sh/beatmaps/3111695
1520393,3.35,3111696,mania,ranked,193,12589220,[10K] Hyper,7.5,5,192,False,1695,170,0,10,,7.5,192,True,2022-04-19T06:58:51+00:00,3,102,390,1,https://osu.ppy.sh/beatmaps/3111696
1520393,5.75,3113732,mania,ranked,193,12589220,[10K] Pieces!,8,5,192,False,2485,595,0,10,,8.3,192,True,2022-04-19T06:58:52+00:00,3,58,214,1,https://osu.ppy.sh/beatmaps/3113732
1520393,4.63,3115384,mania,ranked,193,12589220,[10K] Another,8,5,192,False,2189,305,0,10,,8,192,True,2022-04-19T06:58:52+00:00,3,53,176,1,https://osu.ppy.sh/beatmaps/3115384
1520393,2.19,3135252,mania,ranked,193,12589220,[10K] Normal,7,5,192,False,894,170,0,10,,7,192,True,2022-04-19T06:58:53+00:00,3,139,382,1,https://osu.ppy.sh/beatmaps/3135252
1607093,3.77,3281636,mania,ranked,324,16482505,[4K] ICE! ICE! ICE!,8,5,140,False,2588,867,0,4,,8,323,True,2022-04-18T19:06:32+00:00,3,988,4231,1,https://osu.ppy.sh/beatmaps/3281636
1400602,4.79,2889524,mania,ranked,266,6914714,[4K] Solace,7.5,5,153,False,2627,765,0,4,,8,265,True,2022-04-18T17:29:41+00:00,3,667,5320,1,https://osu.ppy.sh/beatmaps/2889524
1570037,8.29,3206043,osu,ranked,139,6990066,FINAL,9.4,9.8,202,False,558,349,0,4.5,,4.8,138,True,2022-04-22T15:01:23+00:00,0,502,8443,1,https://osu.ppy.sh/beatmaps/3206043
1570037,7.63,3209982,osu,ranked,139,4086497,lu^3's VIVID,9,9.7,202,False,619,226,7,4.7,,5,138,True,2022-04-22T15:01:23+00:00,0,263,4015,1,https://osu.ppy.sh/beatmaps/3209982
1570037,2.54,3228543,osu,ranked,137,3901754,Cynp-zy's NOVICE,4.3,5.6,202,False,111,148,3,2.6,,4.3,136,True,2022-04-22T15:01:24+00:00,0,1961,5203,1,https://osu.ppy.sh/beatmaps/3228543
1570037,3.68,3271307,osu,ranked,137,11370251,Luna's ADVANCED,6,8,202,False,118,172,5,3.5,,5,104,True,2022-04-22T15:01:24+00:00,0,3463,11233,1,https://osu.ppy.sh/beatmaps/3271307
1570037,6.14,3299160,osu,ranked,137,8646059,UberFazz's GRAVITY,8.5,9.4,202,False,368,192,3,4,,5,119,True,2022-04-22T15:01:25+00:00,0,1858,6094,1,https://osu.ppy.sh/beatmaps/3299160
1570037,5.11,3316195,osu,ranked,139,4203719,Nero's HYPER,8,9,202,False,325,248,2,3.8,,5.5,138,True,2022-04-22T15:01:25+00:00,0,4505,21511,1,https://osu.ppy.sh/beatmaps/3316195
