Hasar Kaydı,KM,Garanti,Vites,Çekiş,Fiyatı,Motor Tipi,Üretim Yılı ,Motor Gücü,Şanzıman,Hızlanma 0-100 km/saat,Azami Sürat,Motor Hacmi,Yakıt Tipi,Ortalama 
0,190,Hayır,Yarı Otomatik,Önden Çekiş,427.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,181,Evet,Yarı Otomatik,Önden Çekiş,577.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,195,Hayır,Yarı Otomatik,Önden Çekiş,449.90,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,54,Hayır,Otomatik,Önden Çekiş,675.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,189,Hayır,Yarı Otomatik,Önden Çekiş,425.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,54.5,Hayır,Yarı Otomatik,Önden Çekiş,565.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,67,Hayır,Yarı Otomatik,Önden Çekiş,485.00,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,100,Hayır,Manuel,Önden Çekiş,278.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
1,214,Hayır,Yarı Otomatik,Önden Çekiş,310.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,115,Hayır,Yarı Otomatik,Önden Çekiş,495.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,145,Evet,Yarı Otomatik,Önden Çekiş,445.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,170,Hayır,Yarı Otomatik,Önden Çekiş,385.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,178.74,Hayır,Yarı Otomatik,Önden Çekiş,515.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,267.5,Hayır,Yarı Otomatik,Önden Çekiş,382.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,210,Hayır,Manuel,Önden Çekiş,337.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,210,Hayır,Yarı Otomatik,Önden Çekiş,408.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,253.8,Hayır,Otomatik,Önden Çekiş,215.00,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
0,223,Evet,Yarı Otomatik,Önden Çekiş,516.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,177,Hayır,Yarı Otomatik,Önden Çekiş,358.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,202,Hayır,Yarı Otomatik,Önden Çekiş,412.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,180,Hayır,Yarı Otomatik,Önden Çekiş,380.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,181,Hayır,Yarı Otomatik,Önden Çekiş,475.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,290,Hayır,Yarı Otomatik,Önden Çekiş,307.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
1,252,Hayır,Yarı Otomatik,Önden Çekiş,369.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,242,Hayır,Yarı Otomatik,4WD (Sürekli),204.90,Dizel / 5 silindir,2010 / 2012,215 hp,Otomatik / 6 Vites / 4x4,"7,8 sn",230 km/saat,2400 cc,Dizel,"6,3 lt"
0,210,Hayır,Yarı Otomatik,Önden Çekiş,435.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,138,Hayır,Yarı Otomatik,Önden Çekiş,475.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,82,Hayır,Otomatik,Önden Çekiş,508.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
